script,label
" My dad moved away after your big mouth ruined his marriage and humiliated him, and no one wanted to hang out with the mom who everyone knew fucked a lifeguard",3
51,0
CHET,2
You never should have told me!,3
 I was 13 years old,3
 I couldn't process that kind of information,3
 I had to tell someone else,3
 (shakes his head),4
 Fuck,3
 I really am sorry about it,3
 Okay?,3
 Despite what I said before,3
" I was just a kid, but I messed up",3
WILL,2
Okay,3
"Chet looks at Will, expectantly",1
CHET,2
That's it?,3
 You're not gonna apologize for selling my Cal Ripken ball?,3
WILL,2
Sure,3
 I'm sorry,3
I'm sorry that my family was going through a rough patch and I was smoking a ton of weed and listening to the Wu Tang Clan all the time,3
 And that I needed some extra dough to indulge my habit,3
" Which, in hindsight, was probably just a cry for help",3
 But you never even noticed,3
CHET,2
Thanks,3
 Now I feel even worse,3
"Will sits there, stewing for a moment",1
 Then he softens -,1
WILL,2
I shouldn't have stolen the ball,3
 I knew it was wrong and I regretted it like the next day,3
 I actually tried to buy it back but the guy wanted twice as much,3
 I had to smoke even more weed just to get past the whole shitty incident,3
 I guess that's why they call it a downward spiral,3
CHET,2
I appreciate that you tried to buy it back,3
" So, thanks",3
An awkward moment passes,1
CHET,2
We should probably get going,3
"Will turns back around, goes to pull out without looking and -",1
52,0
A horn blares as a speeding delivery truck barrels right at   them,1
" Will slams the brakes, barely avoiding a collision",1
CHET,2
Fuck!,3
 Fuck!,3
 I just want this goddamn day to be over!,3
As Chet continues to freak -,1
"SUPER COUNTDOWN: 5 hours, 15 minutes",1
CUT,0
TO:,0
EXT,5
 THE FISHERS' GARAGE - DAY,5
Will keeps watch of the house,1
 Chet squeezes through a garage   window he has pried open,1
INT,5
 THE FISHERS' GARAGE - DAY,5
"Chet drops ungracefully to the floor, right beside a well   maintained 1977 Datsun 240Z",1
Chet hurries over and unlocks the side door,1
" Will enters,   hauling the Walmart bag of supplies",1
 He goes right for a   set of hooks on the wall,1
WILL,2
The keys aren't here,3
 They always used to leave the keys out,3
CHET,2
Yeah,3
 When we were teenagers,3
 This is fucked,3
WILL,2
Let's just find them,3
The guys ransack the garage,1
 Chet knocks over a shelf full   of clutter,1
CHET,2
Sorry,3
Will goes to the car and tries the handle,1
 It's open,1
 He   scours the interior,1
CHET,2
You hear that?,3
WILL,2
What?,3
Chet peeks through the glass pane in the door,1
53,0
CHET,2
Mr. Fisher is coming!,3
As he looks for an escape -,1
CHET,2
"Oh shit, oh shit",3
 Are the keys in there?,3
WILL,2
No!,3
Will hops out of the car,1
 He rifles through the Walmart bag,1
CHET,2
What are you doing?,3
"Will pulls the ski masks out of the bag, along with one of   the freshly painted air pistols",1
WILL,2
I'm doing what I have to,3
"Will puts a ski mask on, then throws one to Chet",1
 The door   opens and MR,1
 FISHER (60s) enters,1
 Chet quickly pulls down   his mask,1
 It's backwards,1
Will levels the pistol -,1
 MR. FISHER,2
"Oh, Jesus!",3
Mr. Fisher braces himself against a wall,1
 Chet fumbles to   turn his mask around,1
 Will affects a deep voice -,1
WILL,2
Where are the car keys?,3
 MR. FISHER,2
They're in my pocket!,3
 I'm just reaching in my pocket for the keys!,3
WILL,2
Quiet down and do it already,3
Mr. Fisher reaches into his pocket and produces the keys,1
   They jingle as he holds them out in his trembling hand,1
   Will snatches them,1
WILL,2
"Now listen, I don't want you to report this car stolen or anything until later tonight",3
 Let's say 5 o'clock,3
 6 to be safe,3
54,0
 MR. FISHER,2
Sure,3
 Anything you say,3
Will seems unconvinced,1
" He looks to Chet, who shrugs",1
 Will   turns back to Mr,1
 Fisher and gestures violently with the gun -,1
WILL,2
"If you fuck with us, I swear, I will",3
I will shoot your son,3
 Taylor,3
 I know where he works,3
 At the fucking travel agency,3
 He's the douchebag with the bangs,3
 MR. FISHER,2
(STUNNED),4
Please no,3
 I won't do anything,3
 I won't,3
 Just leave Taylor alone,3
WILL,2
I'm gonna trust you,3
But,3
"if you call the police, there's gonna be an undertaker styling his stupid fucking bangs!",3
(BEAT),4
Now open the garage door,3
Mr. Fisher hits a switch that raises the garage door,1
 Chet   grabs their stuff and gets in the passenger side,1
 Will backs   toward the driver side,1
WILL,2
"The car's insured, right?",3
Mr. Fisher nods,1
WILL,2
Okay,3
 I feel better,3
" Worse comes to worst, something happens to it, you can get a Honda",3
 This thing doesn't even have airbags,3
 MR. FISHER,2
"Please, just go",3
Will slides into the car and starts it up,1
EXT,5
 THE FISHERS' GARAGE - DAY,5
The car peels away,1
INT,5
 DATSUN - DAY - MOVING,5
The guys yank off their ski masks,1
55,0
CHET,2
That old man's got a heart condition!,3
 You could have killed him!,3
WILL,2
My hand was forced!,3
Chet tries to get comfortable in the seat,1
CHET,2
Awesome,3
 I'm stuck inside an even smaller car with you and a bomb,3
Will works the manual transmission,1
 He steps on the gas,1
WILL,2
This thing's got some pickup,3
CHET,2
"Could you just take it easy, we're doing fine on time",3
WILL,2
I know,3
but there's one last stop we have to make,3
CHET,2
Do you have to take a piss first?,3
 Because I do,3
"Will nervously drums his fingers on the steering wheel, trying   to figure out how to say -",1
WILL,2
I need to see your sister,3
CHET,2
Are you for real?,3
 Did you really just ask me that?,3
 You salt-in-an- open-wound motherfucker!,3
WILL,2
"Chet, as if it isn't apparent, I may die today",3
 I'll probably die today,3
" And if there's one small thing that's clear to me now, it's that I've wasted two and a half decades as a pussy, watching everything I want pass me by",3
 I don't wanna peace out of this world as a pussy,3
 I need to tell her how I feel,3
CHET,2
You're really gonna turn this into some sort of dying wish bullshit?,3
56,0
WILL,2
"Yes, I really am",3
 It means that much to me,3
 I am not fucking around here,3
CHET,2
I don't think you are,3
" I mean, apparently, you love my sister so much that you're willing to put her life in danger by going to see her with a bomb strapped to your chest",3
WILL,2
She won't be in danger,3
 I promise,3
 I got it all worked out,3
 And you can even take a piss while I'm inside,3
EXT,0
 OFFICE BUILDING - DAY,0
The Datsun pulls around and parks in back,1
PULL BACK TO REVEAL the minivan parking across the street,1
INT,5
 MINIVAN - DAY,5
Dwayne and Jay watch Will hurry out of the Datsun,1
DWAYNE,2
Where the fuck is he going?,3
 What's in there?,3
 Some sort of FBI headquarters?,3
 I told that guy not to fuck around!,3
"Dwayne pulls out his cell phone, punches in the speed dial   code",1
 His finger hovers above the send button,1
DWAYNE,2
Maybe I should give that bomb a call,3
JAY,2
No!,3
 Let me just go see what he's up to,3
Dwayne smirks,1
DWAYNE,2
I was just fucking around,3
 Are you gay for this guy or something?,3
JAY,2
"I just wanna get the money, Dwayne",3
 Same as you,3
DWAYNE,2
All right,3
 Then man up and go check it out,3
As Jay reaches for the door handle -,1
57,0
DWAYNE,2
Don't even tell me you're about to do a reconnaissance without a cover,3
 What's you cover?,3
JAY,2
I don't know,3
I'm from the telephone company?,3
DWAYNE,2
"Yeah, nice fucking uniform",3
"Dwayne rummages in the back of the car, produces a shopping   bag and starts filling it with random clothes strewn across   the car",1
 He shoves the bag at Jay,1
DWAYNE,2
You're a personal shopper,3
 You're delivering the latest fashions to Mr,3
 Quilby in marketing,3
 Got it?,3
"Jay nods, hops out with the bag and slams the door",1
"Dwayne looks down at the cell phone in his hand, twirls it   as he hums a revival song",1
"sings the lyrics, softly -",1
DWAYNE,2
"""He's got the whole world in his hands",3
 He's got whole fucking world in his hands,3
"""",3
INT,5
" STAIRWELL, OFFICE BUILDING - DAY",5
"Will runs up the stairs, a phone pressed to his ear -",1
WILL,2
"no, I'm here right now",3
 KATE O,2
S,2
(OVER,3
PHONE) Why are you acting so strange?,3
WILL,2
Because strange shit is going on,3
 I'll explain everything,3
 Just meet me where I texted you,3
 KATE O,2
S,2
WILL,3
-,3
WILL,2
Please,3
 Just do it,3
58,0
EXT,5
" ROOF, OFFICE BUILDING - DAY",5
You can see the entire shitty town from up here,1
" The access   door opens and Kate emerges, wind tousling her short hair",1
KATE,2
(CALLING,3
OUT) Will?,3
"Will waves at her from where he is standing, way across on   the other side of the roof",1
 Kate starts toward him,1
WILL,2
Stop!,3
Will takes out his cell phone and dials,1
 Kate's phone rings,1
"   She answers it, confused",1
KATE,2
What are you doing?,3
We STAY on Will,1
" We can see Kate, standing 30 feet away,   but her voice comes over Will's cell phone, with a delay   that is slightly jarring",1
WILL,2
Just don't come any closer,3
KATE,2
Why not?,3
 What's going on?,3
WILL,2
"I'm gonna give you the short version of an incredibly complicated and fucked up situation, so please be cool",3
(BEAT),4
Some very bad guys strapped a bomb to my chest and they are forcing me to commit a crime,3
KATE,2
"Will, I swear, if this is -",3
WILL,2
"I wish I was joking, but I'm not",3
" I know it's a lot to swallow, but you gotta take it on face value, because there's a timer attached to this thing and it's counting down",3
Kate's voice falters -,1
KATE,2
"Oh my god, Will",3
we'll get help,3
 I'll get you help,3
59,0
WILL,2
I didn't come here for help,3
 I'm taking care of it,3
" I came here because, should things not work out today as I would like them to, I want you to know why I was doing the things I did",3
KATE,2
"Please, just let me call someone",3
 Let me do something,3
 This is crazy!,3
WILL,2
I don't disagree with you,3
 It's fucking nuts,3
 But that's not even what this is about,3
(STRUGGLING),4
"Do you remember when you found that picture in my car of you, me and Chet, with Chet cut out of it?",3
KATE,2
"Will, I can't remember about some stupid picture while you're -",3
WILL,2
"I need you to remember about the picture, and about how I stop by your office every Friday, and how I've always hated all your boyfriends, and how the two girls I've ever seriously dated have looked like less attractive versions of you",3
(BEAT),4
Do you see where I'm going with this?,3
 I love you Kate,3
 I have for a very long time,3
Kate is barely holding it together,1
KATE,2
"Will, this is a lot you're putting on me!",3
" You just told me people are trying to kill you or something, and now you say you love me",3
 What the fuck is going on?,3
WILL,2
A whole lot of shit,3
" I'm sorry to do this to you, but I was afraid I'd never get the chance to tell you",3
" And I know you have feelings for me, too",3
" Maybe you feel for me the way you feel for a good friend, or - if the world fucking hates me - a brother",3
(MORE),4
60,0
WILL,2
(CONT'D),2
"But what I hope is that you don't really know how you feel for me, and that maybe when you figure it out you'll realize it's the same way I feel for you",3
 Does that make any sense?,3
KATE,2
Yes,3
" I mean, I've known you forever",3
 It's not an easy thing to figure out,3
WILL,2
I don't need an answer now,3
 Just think about it,3
" And no matter what you decide, you're too good for assholes like Mark and the rest of them",3
"Kate manages a small, stifled laugh",4
KATE,2
Okay,3
 I will process all of this,3
" It's just, the bomb -",3
WILL,2
It's distracting,3
 I know,3
" Anyway, I'd love to stay and talk some more, but I can't",3
" I gotta ask you to leave now, because I'm running out of time",3
Kate nods,1
 Will hangs up the phone,1
" She turns back toward   the access door, stops",1
 She yells across the roof at Will -,1
KATE,2
If I had time to think about it,3
I'd probably tell you that I've always felt very strongly for you,3
 And I've never thought of you as a brother,3
"Will smiles, yells back -",1
WILL,2
That's a huge relief,3
 Don't say anything else,3
 I just really don't want to die now,3
KATE,2
Try not to,3
 Please,3
Kate turns and continues to the access door,1
61,0
INT,5
" STAIRWELL, OFFICE BUILDING - DAY",5
Jay paces about the landing that leads up to the roof,1
 He   hears the door opening and hurries down to the entrance for   the nearest floor,1
" He tries the door, but it's locked",1
Kate enters the stairwell from the roof access door and spots   Jay trying to force the door open,1
 She is holding back tears,1
   He just looks incredibly confused,1
JAY,2
"I'm, uh",3
I'm a personal shopper,3
 I'm looking for Mr,3
 Quilby,3
KATE,2
"I'm sorry, I don't know who that is",3
"Kate continues down the stairs, tears coming now",1
" Jay waits   a beat, then hurries down and tries the door on the next   level, which is open",1
INT,5
 MINIVAN - DAY,5
"Jay jumps in the van, huffing and puffing",1
DWAYNE,2
So?,3
JAY,2
It was just his girlfriend or something,3
DWAYNE,2
Getting one last blow job in case he don't make it,3
 I kinda like this guy,3
INT,5
 DATSUN - DAY,5
"Will, galvanized by the exchange, hops inside",1
CHET,2
Did you tell her how you saw her naked when she was 13?,3
 That always works,3
WILL,2
I said my piece,3
 She's gonna think about it,3
CHET,2
Shut up,3
 She was freaked out,3
WILL,2
Yes,3
 By the bomb,3
CHET,2
By you,3
62,0
WILL,2
Would it be so bad if we ended up together?,3
 You and I would be family,3
CHET,2
I don't want you in the family,3
 You bring very little to the table,3
 I want her to be with someone awesome,3
 A pro quarterback,3
 A war hero,3
" At the very least, someone I've never watched porn with",3
WILL,2
"Well, now it's up to her",3
CHET,2
Not if I set that bomb off myself,3
WILL,2
Then you'd probably never get to rob a bank,3
Will throws the car into gear and pulls away,1
"SUPER COUNTDOWN: 4 hours, 10 minutes",1
CUT,0
TO:,0
EXT,5
" PARKING LOT, DONNER-WELLS NATIONAL BANK - DAY",5
The Datsun is parked in the half-full lot,1
" The guys lean   against the driver side, with their backs to the bank and   the car providing cover",1
 They each have a spray painted air   pistol tucked into their pants,1
WILL,2
You go for the money,3
 I'll cover the crowd,3
 In and out,3
Chet clasps his hands around his stomach,1
CHET,2
I'm not feeling so good,3
 I drank like three of those 5-Hour Energy drinks,3
WILL,2
It's just nerves,3
 Let's pull our shit together and do this thing,3
Chet reigns it in,1
 The guys slide on the leather gloves and   rolled up ski masks,1
 They turn and stride toward the bank,1
The guys stop as they get to the door,1
 They pull the ski   masks down and take out their air pistols,1
63,0
CHET,2
"What should I call you in there, like if I need to ask you to do something?",3
WILL,2
Call me Tivon,3
 You'll be Darius,3
CHET,2
I can tell you're not a black guy through the ski mask,3
WILL,2
Fine,3
 Then you'll be Luis and I'm Cruz,3
 We're two loco motherfuckers and that's the way we gotta roll when we get in there,3
INT,5
 DONNER-WELLS NATIONAL BANK - DAY,5
It's business as usual for a dozen CUSTOMERS and about as   many EMPLOYEES,1
" They all just want to get done with their   shit and go home, when -",1
"Will and Chet burst through the bank doors, guns in hand",1
WILL,2
Everybody put your hands in the air!,3
CHET,2
"No, get on the ground!",3
WILL,2
"Actually, listen to him and get on the fucking ground!",3
"Will and Chet are on an adrenaline high, waving their guns   everywhere",1
 People scream,1
WILL,2
Shut up!,3
 Please!,3
Will frantically scans the panicked crowd for -,1
The SECURITY GUARD 40s,1
", rail thin and jumpy",1
 Will points   his gun right at him,1
WILL,2
"You, just stand right there and don't do shit!",3
 The rest of you get the fuck down!,3
 Spread your arms and legs!,3
 Why is no one listening to me?,3
SECURITY,2
GUARD,2
"Just take it easy, man!",3
64,0
WILL,2
"Don't be a hero, cowboy!",3
SECURITY,2
GUARD,2
What the fuck does that mean?,3
 I'm not a hero!,
 Or a cowboy!,3
"As people drop to the ground, whispering nervously to one",1
              ANOTHER -,1
Chet rushes the TELLERS standing behind the bulletproof glass   partition,1
CHET,2
"All of you, back away from the counter and get out here!",3
 Anyone pushes a button and one of these people gets totally shot!,3
The Tellers hurry into the main area of the bank and get   onto their stomachs,1
Will looks to the Guard,1
WILL,2
"Very slowly, take out your gun and toss it away",3
"The Guard takes out his gun, lays it on the ground and shoves   it away",1
 The gun slides across the waxed floor and -,1
Right into the outstretched hand of a sobbing MOM 40s,1
",   whose DAUGHTER 11",1
 lies beside her in a soccer uniform,1
MOM,2
"Oh, god!",3
 I don't want the gun!,3
WILL,2
(TO GUARD) ,4
What the fuck?,3
 Did you do that on purpose?,3
SECURITY,2
GUARD,2
It was an accident!,3
CHET,2
Are you guys working together?,3
MOM,2
No!,3
 Please take this gun away!,3
WILL,2
"Just toss it, lady!",3
65,0
The Mom slides the gun away like it were on fire,1
" It skids   all the way across the floor, slams hard against a wall and",1
BLAM!,1
 MAN'S VOICE O,2
S,2
Ah!,3
A FAT MAN has been shot,1
 He clutches his thigh,1
FAT,2
MAN,2
I think she got the femoral artery!,3
MOM,2
I'm sorry!,3
 It was an accident!,3
FAT,2
MAN,2
Fuck you!,3
 Who slides a gun like that?,3
DAUGHTER,2
"Mommy, what's happening?",3
MOM,2
"Christi, be quiet",3
 These men are dangerous,3
Chet turns ashen,1
" He moves close to Will, whispers urgently -",1
CHET,2
This is fucked,3
 That dude is gonna bleed out and we're gonna go to prison,3
WILL,2
Just calm down,3
FAT,2
MAN,2
Why is no one getting me help?,3
WILL,2
Is anyone here a doctor?,3
Nothing,1
 Just the heavy breathing of many frightened people,1
"Will hurries over to the Fat Man, who is bent over, hugging   his leg",1
WILL,2
"Sir, let me see where you're hit",3
FAT,2
MAN,2
Just call me an ambulance!,3
WILL,2
"Calm down, sir",3
66,0
"The Fat Man sits up, removes his hand from his leg",1
 Will   nervously takes a look,1
 There is only a small amount of   blood,1
WILL,2
It's just a flesh wound,3
 You're gonna be okay,3
FAT,2
MAN,2
But it hurts so bad,3
WILL,2
"You got shot, man",3
 It's not supposed to feel good,3
 But you're gonna be fine,3
 And you'll have a great story to tell everyone,3
FAT,2
MAN,2
This is an awful story!,3
 This isn't a bank error in my favor!,3
 I got shot!,3
WILL,2
Point taken,3
" Luis, how we doing on the money?",3
Chet snaps back to attention -,1
CHET,2
"Oh, shit",3
" Sorry, Cruz",3
"Chet picks out the most harmless looking teller, a mousy 20-   something girl, and helps her up off the ground",1
 He checks   her name tag: SANDRA,1
CHET,2
"Hey, Sandra",3
" I know you're probably scared right now, but if you go grab us 100 grand in a bag, we'll get out of here",3
 This will all be over and you'll be fine,3
 You trust me?,3
Sandra nods,1
" Chet smiles, reassuringly",1
" She hurries behind   the counter, starts filling a bank bag with cash, as -",1
FAT,2
MAN,2
My leg really hurts!,3
WILL,2
"Can you please hurry up, Sandra?",3
Sandra emerges from behind the partition with the bank bag,1
   Will grabs it,1
 He takes a last look at the people spread   across the floor,1
67,0
WILL,2
"I'm really sorry, everyone",3
 I know we probably fucked up your day,3
" (looks to Fat Man) I'm thinking of you in particular, sir",3
" Actually, you know what",3
"Will crosses to the Fat Man, offers the bank bag",1
WILL,2
Quickly,3
 Peel a few bills,3
 On me,3
 Anyone rats him to the cops and I'm coming for you,3
 I remember faces,3
The Fat Man hesitantly reaches for the bag,1
 Opens it -,1
Red Dye explodes all over his face,1
 He shrieks,1
 Chet whirls   on the teller,1
CHET,2
"What the fuck was that about, Sandra?",3
 I thought we had something going!,3
 What happened to trust?,3
SANDRA,2
I'm sorry!,3
 They make us do it!,3
WILL,2
Could you kindly fill another bag?,3
 Not a bank bag,3
 A fucking garbage bag,3
" And Luis, will you watch her this time?",3
Sandra hurries back behind the partition with Chet,1
" He dumps   out the contents of a trash can, grabs the bag and watches   closely as Sandra stuffs it with cash",1
CHET,2
Okay,3
 That should be enough,3
Chet grabs the bag and hustles out toward Will,1
" They are   home free, until -",1
They hear the wail of approaching sirens outside,1
" They stop   cold, panicked",1
 Will whirls on the Tellers,1
WILL,2
Fuck!,3
 Which one of you assholes tripped the alarm?,3
" Was it you, Sandra?",3
SANDRA,2
No!,3
 It was Mark!,3
 He pushed the button when you guys came in!,3
"Another teller, MARK, looks up from the floor",1
68,0
MARK,2
"Sandra, you bitch!",3
 Now they're gonna kill us both!,3
SANDRA,2
"Fuck you, Mark!",3
 You're the manager!,3
Will loses his shit -,1
WILL,2
Fuck both of you!,3
 Fuck all of you!,3
 I'm a regular guy!,3
 Just like you!,3
 I'm a regular guy and you fucked me!,3
 Thank you for fucking a regular guy!,3
People are freaked out,1
" Sandra is crying, thinking she will   probably get shot now",1
Chet grabs Will and pulls him toward the door,1
CHET,2
Let's just get the fuck out of here,3
"The guys slam through the doors, out into",1
EXT,5
" PARKING LOT, DONNER-WELLS NATIONAL BANK - DAY",5
Just as a lone police cruiser screeches into the lot,1
" Will   and Chet make a run for it, but the cruiser cuts them off",1
OFFICER ZURMAN 21,1
", a jittery rookie, jumps out of the cruiser   and levels his gun",1
 The guys reflexively level theirs,1
OFFICER,2
ZURMAN,2
Drop your weapons!,3
CHET,2
Don't shoot us!,3
OFFICER,2
ZURMAN,2
Drop the guns or I'll have to!,3
Chet looks at Will with utter desperation,1
" In the distance,   they hear the sirens of more cops approaching",1
" Will tosses   his gun, rips open his jacket and grabs a cluster of wires",1
WILL,2
Fuck you!,3
" You just brought a gun to a bomb fight, officer!",3
 I pull these wires out and we all go!,3
 You got ten seconds to drop your gun and -,3
Zurman doesn't stick around for the rest,1
 He turns and   sprints away,1
69,0
As the guys make for the Datsun -,1
CHET,2
That was awesome,3
WILL,2
He was tempting a desperate motherfucker,3
   The guys jump in the Datsun and peel out as two more police   cruisers race toward the bank,1
 The cruisers change course   and give chase,1
 The Datsun blows right by the parked,1
INT MINIVAN - DAY   Dwayne watches as the cars speed off into the distance,5
DWAYNE,2
Holy shit!,3
 Our boy is causing some serious mayhem!,3
JAY,2
He's gonna get caught or killed,3
"   Dwayne whirls on Jay, punches him hard in the shoulder",1
DWAYNE,2
Shut the fuck up!,3
" If you jinx this with your negativity, I'm gonna strap a bomb to your chest next",3
"   Jay massages his shoulder, pissed",1
JAY,2
"Oh, yeah, who's gonna build it?",3
DWAYNE,2
You are!,3
EXT,5
 STREET - DAY,5
"Whiplash blur as the three cars race by, one after the other",1
   Airborne leaves flutter in their wake,1
INT,5
/EXT,5
 DATSUN - DAY - MOVING,5
Chet freaks out as they hurtle toward lunchtime traffic,1
   Will weaves in and out of cars,1
CHET,2
Shit!,3
 This is not cool!,3
"Will is wild eyed, punching the gas",1
 Chet's head is on a   swivel,1
 Behind them: police cruisers in hot pursuit,1
" Up ahead:   the world rushing at them at 80 mph, populated by nothing but   potential collisions that will result in a fiery death",1
70,0
CHET,2
Maybe we should pull over and surrender,3
WILL,2
I can outrun these guys,3
" They're not the FBI, they're local cops",3
 Just shut up and let me concentrate,3
 I do this for a living,3
As they clip the side-view mirror off a Kia -,1
CHET,2
You don't do anything like this for a living!,3
" I am not a pizza, I am a man!",3
"The cruisers are gaining ground, throttles wide open",1
"Will downshifts, spiking the RPMs into the red, as he banks   a hard right and",1
EXT,5
 TOWN CENTER - DAY,5
The Datsun explodes onto a crowded street,1
 PEDESTRIANS   crossing an intersection jump out of its way,1
The cruisers take the turn into town,1
 One makes it,1
 The   other slams into parked cars,1
INT,5
/EXT,5
 DATSUN - DAY - MOVING,1
"Will jumps the curb to avoid slow-moving traffic, slams into a   newspaper dispenser",1
" It flips up onto the hood and crashes   into the windshield, where it stays lodged",1
WILL,2
Holy fuck!,3
Will veers back into the street and blindly plows ahead as   cars he cannot see swerve to avoid him,1
"He finally slams the brakes, the momentum knocking the   dispenser loose and launching it onto the sidewalk, scattering   Pedestrians",1
Chet whirls around to see the cruiser flying right at them,1
CHET,2
Go!,3
 Go!,3
 Go!,3
Will steps on the gas,1
 The light ahead turns red,1
CHET,2
Stop!,3
 Stop!,3
 Stop!,3
71,0
Will rolls the dice and blows through the intersection,1
   He's lucky,1
 The cruiser behind him is not,1
" It's T-boned by   traffic in a brutal, crunching collision",1
INT,5
/EXT,5
 DATSUN - DAY - MOVING,5
The cruiser wreckage disappears in the rear-view mirror as   Will floors it toward a green light,1
WILL,2
That guy got fucked up,3
"In the rushing moment as they cross the intersection, Chet   glimpses the other cruiser barreling toward his side of the   car from the perpendicular street",1
" He has a millisecond,   maybe, to process their impending doom, and then -",1
The cruiser smashes into the back passenger side of the car,1
EXT,5
 TOWN CENTER - DAY,5
The Datsun is sent spinning like a fucking top,1
" Its ruined   back wheel catches, sending the car tumbling onto its roof",1
INT,5
/EXT,5
 DATSUN - DAY - MOVING,5
Madness,1
" The guys scream as the car continues to slide,   upside down, out of control",1
" As it slams into a row of   parking meters, the world goes",1
BLACK,1
Will blinks back to reality,1
" He's hanging, inverted, by his   seat belt",1
 The car is a pool of shattered glass,1
 It twinkles   up at him,1
" Hours could have passed, but it's only been   seconds",1
 He sucks in air,1
" Satisfied that he is, in fact,   still alive, he looks over at -",1
"A battered and bruised Chet, head drooping straight back",1
WILL,2
Chet?,3
 Are you okay?,3
 Chet?,3
CHET,2
(ROUSING),4
Oh my god,3
WILL,2
Talk to me,3
CHET,2
I thought you were gonna blow up,3
Will's hands go to the bomb,1
still intact,1
72,0
WILL,2
No,3
 Luckily your side took most of the impact,3
CHET,2
Awesome,3
WILL,2
We gotta keep moving,3
Will unclicks his seat belt and falls to the roof of the   car,1
" He moves to Chet, unclicks his belt and helps him down",1
EXT,5
 TOWN CENTER - DAY,5
Will emerges from the overturned car,1
" He drags Chet out,   along with the bag of cash",1
" He glances up to see the OFFICER   who crashed into them stumbling out of his own ruined car,   which has turned a fire hydrant into a geyser",1
 Another   cruiser races to the scene,1
WILL,2
"Oh, fuck, man",3
 Come on,3
"Will pulls Chet to his feet and they take off, rounding a",1
              CORNER INTO,5
EXT,5
 ALLEY - DAY,5
As Will huffs and puffs -,1
WILL,2
Chet,3
I don't know how to tell you this,3
but you got a piece of the car in you,3
CHET,2
What?,3
WILL,2
In your back,3
Chet glances back to see a jagged piece of metal sticking   out of his shoulder blade,1
CHET,2
Ah!,3
 Get it out!,3
WILL,2
I will,3
CHET,2
Do it now!,3
73,0
WILL,2
All right,3
"Without breaking stride, Will yanks the piece of metal out   of Chet's back",1
 He screams,1
CHET,2
Is it rusty?,3
 Am I gonna get tetanus?,3
"Behind them, two Officers turn into the alley in full sprint",1
   They are way faster than the guys and soon gain on them,1
   Will can barely keep up with Chet,1
CHET,2
Why are you moving so slowly?,3
WILL,2
It's a combination of cheap sneakers and this heavy fucking bomb on my chest!,3
"They burst out of the alley, onto",1
EXT,5
 STREET - DAY,5
"The guys frantically search for an escape, spot -",1
A bus pulling up to a stop down the street,1
"They sprint for the the bus, peeling off their ski masks and   waving as it lazily rolls away from the stop",1
WILL,2
Hey!,3
 Over here!,3
The bus slows and the guys trip over each other to board it,1
INT,5
 BUS - DAY - MOVING,5
"The guys fall into seats, gasping for air, a complete mess",1
Will looks out the window to see the Officers emerge from   the alley and look around for them,1
EXT,5
 TOWN CENTER - DAY,5
A crowd has grown around the crash sites,1
 Fire trucks and   ambulances are on the scene,1
"Dwayne and Jay make their way through the crowd, trying to   see what's what",1
 Dwayne approaches a RANDOM LOCAL,1
DWAYNE,2
You hear what happened to the guys they were after?,3
74,0
RANDOM,2
LOCAL,2
Sounds like they got away,3
Dwayne and Jay beam,1
EXT,5
 RESIDENTIAL STREET - DAY,5
"The guys are covered in sweat as they hike along, eyes on   the lookout",1
 They arrive at Will's parked Mustang,1
 Will   hugs the car,1
WILL,2
I never thought I'd see you again,3
CHET,2
I thought you hated this car,3
WILL,2
It's actually not that bad,3
" You know, as compared to that Datsun",
 The Mustang's got more comfortable seats,3
 And it never would have flipped over,3
INT,5
 MUSTANG - DAY,5
The guys get in,1
" They sit there for a moment, silent except   for their heavy breathing",1
 Will's eyes go to the garbage   bag sitting between them,1
WILL,2
There's a 100 grand in there,3
 100 fucking grand,3
 Which we stole,3
 From a bank,3
CHET,2
I told a bunch of people I was gonna shoot someone,3
" I was like ""you fucking move, and I will kill you where you stand!",3
"""",3
WILL,2
I threatened to blow up a cop,3
(BEAT),4
"And you never said ""I will kill you where you stand",3
"""",3
CHET,2
I know,3
 But shit did get pretty crazy,3
WILL,2
"Yeah, it did",3
Will starts to get a little emotional,1
75,0
WILL,2
"You know, there's no one I would have rather taken down a fucking bank with",3
 I mean that,3
Chet smiles,1
CHET,2
"Me, neither",3
WILL,2
And as for all that shit I said,3
and all that shit I did,3
I hope you can forgive me,3
" We've been friends for so long, and I guess you hurt the people you're closest to the most",3
CHET,2
"I messed up, too",3
" I'm a dude who slept with his best friend's ex- girlfriend, and destroyed his parents' marriage, and sat on the sidelines watching his downward spiral",3
 I'm a shitty human being,3
" But I'm glad you know that now, because you can accept me for who I am",3
WILL,2
I do,3
 I accept you,3
 Because you accept me,3
Will goes in for a hug,1
" Chet gets lost in the moment, before   recoiling",1
CHET,2
Woah!,3
 You still got a bomb on you,3
WILL,2
You're right,3
 Let's take care of that,3
 But you owe me a hug,3
Will pulls the slip of paper Dwayne gave him from his pocket,1
WILL,2
It's all gravy from here,3
Will takes out his cell and dials the number,1
INTERCUT,0
WITH:,0
EXT,5
 TOWN CENTER - DAY,5
Dwayne and Jay cross toward a McDonald's,1
 Dwayne stops and   answers his vibrating cell phone,1
76,0
DWAYNE,2
This who I think it is?,3
 WILL O,2
S,2
),2
Can't you hear the ticking in the background?,3
DWAYNE,2
