script,label
INT. DORM. ENTRY. NIGHT,5
Mr,1
Danvers pushes through the unlocked front door,1
He glances in the sign-out book for Linda's name,1
Then he knocks on the door labeled HOUSEMOTHER MRS,1
MCCLOSKEY,1
No reply,1
He opens that door and peeks in,1
INT. HOUSEMOTHER'S ROOM. NIGHT,5
"A slovenly, overweight woman in a housecoat is curled up on her sofa, a bottle of whiskey clutched to her breast",1
She snores heroically,1
INT. DORM. HALLWAY.  NIGHT,5
Mr,1
Danvers walks quickly down the long line of empty rooms to Linda and Lucy's room,1
INT. LINDA'S ROOM. NIGHT,5
Mr,1
Danvers pauses at the door and looks in,1
"Supergirl, in her blonde hair and red and blue tunic, is lying asleep on Linda's bed",1
MR. DANVERS,2
A Supergirl,3
(to her),4
Linda is it Linda?,3
"Supergirl looks up at him and smiles, weakly",1
SUPERGIRL,2
I didn't want anyone to know but I was so tired forgot,3
M,1
Danvers sits on the side of her bed,1
MR. DANVERS,2
Are you all right?,3
SUPERGIRL,2
"Just need rest, that's all",3
Sorry about all the damage outside,3
I had to fight some terrible thing,3
MR. DANVERS,2
But why?,3
SUPERGIRL,2
An evil force,3
Trying to destroy me,3
She sits up and looks anxiously at him,1
INT. SELENA'S HOUSE. LIVING ROOM,5
Selena watches their image in her mirror,1
SUPERGIRL,2
(image),4
"You won't tell anybody, will you?",3
MR. DANVERS,2
(image),4
Not even my wife,3
"And, if there's anything I can do to help---I'd be honoured",3
INT. DORM. LINDA'S ROOM,5
Supergirl sinks back down and closes her eyes,1
SUPERGIRL,2
"Thank you, Mr",3
Danvers,3
She lapses into a deep sleep,1
Mr,1
"Danvers stands up, and pulls the covers up over her in a fatherly gesture",1
"He stands beside the bed for a long time looking down at her, and then walks out of the room, closing the door shut behind him",1
CUT T0:,0
EXT. HOSPITAL ENTRANCE. DAY,5
Linda gets off a bus and enters the hospital,1
INT. HOSPITAL. DAY,5
Lucy Lane is sitting up in bed with a white bandage around her head,1
Superman's pal JIMMY OLSEN is standing awkwardly beside the bed holding a small bunch of daffodils,1
"Lucy is talking animatedly on her bedside telephone, when Linda enters",1
LUCY,2
 come see me,3
"And smuggle in a pint, they won't let me have anything, but make sure it's Jamocha",3
Almond Fudge,3
"Listen, I got to run, my roommate just walked in",3
Bye,3
Lucy hangs up and turns to Linda,1
LUCY,2
"Hey, Linda-babes! I've got so much to tell you, I don't know where to begin! Oh -- this is Jimmy",3
"Olsen, he works with Clark and my sister at the newspaper",3
JIMMY,2
Nice to meet you,3
Lucy's told me all about you,3
Your cousin Clark taught me everything I know about the newspaper business,3
LINDA,2
Nice to meet you,3
"She shakes hands shyly with Jimmy, then turns to Lucy",1
LINDA,2
I'm afraid I have some bad news about your car,3
LUCY,2
Mr,3
Danvers called,3
I'll get a new one with the insurance money,3
B,3
F,3
D,3
Jimmy keeps looking at Linda,1
JIMMY,2
Do you have any theories about last night?,3
LINDA,2
Theories?,3
JIMMY,2
How Lucy and that guy got to the hospital,3
And all that damage at the school,3
The police are calling it a freak tornado,3
I'd like to interview you for the Daily- -,3
LUCY,2
(overlapping),4
"Oh, Jimmy, can't you forget about your career for one second?",3
JIMMY,2
 Planet,3
"I mean, you were there",3
"Do you think it was natural, or like some people are claiming, supernatural?",3
LINDA,2
I believe there's a rational explanation for everything,3
But,3
I don't know what it is,3
JIMMY,2
Can I quote you?,3
Lucy hands Jimmy a stainless steel urinal,1
LUCY,2
"Jimmy, would you please put those poor flowers in water before they die?",3
JIMMY,2
"Oh, sure",3
He steps into Lucy's bathroom with the urinal and fills it with water from her shower,1
Lucy grabs Linda's arm and whispers urgently in her ear,1
LUCY,2
"Listen, I know I've been saying you ought party more, but keep your hands off this one, will yak?",3
He's private property,3
I've been waiting years for him to develop,3
LINDA,2
He's nice,3
LUCY,2
Nice? He's cute enough to melt lead!,3
Jimmy emerges from the bathroom with his daffodils neatly arranged in the stainless steel jug,1
JIMMY,2
"Where is your cousin Clark, by the way?",3
LINDA,2
"He's off doing a top secret uh, investigation",3
JIMMY,2
I knew it ! He's working on a  hot scoop !,3
CUT TO:,0
EXT. HOSPITAL. ENTRANCE. LATE AFTERNOON,5
Bianca drives Selena's Cadillac up to the emergency entrance and parks in the ambulance zone,1
Selena get out of the back seat in a dramatic opera cape of raw silk with opal trim,1
SELENA,2
(to Bianca),4
This won't take long,3
Keep the motor running,3
INT. HOSPITAL CORRIDOR. LATE AFTERNOON,5
Selena strides down the hospital corridor almost as if she is floating an inch above the floor,1
"Her huge silk cape billows around her, making her seem larger-than-life",1
"Nurses, orderlies, patients scatter to get out of her way",1
Her presence is so formidable and she moves so fast and inexorably that no one has a chance to stop her and inquire what she's doing there,1
She knows exactly where she's going to,1
"She turns a corner, and steps inside an open door and closes it behind her",1
INT. ETHAN'S ROOM. DAY,5
"He is sitting in bed, an ice bag on his head, drawing a picture of Supergirl on a piece of cardboard",1
He is in pajamas and robe,1
Selena steps beside the bed,1
He looks up,1
ETHAN,2
"Oh no, not you again",3
SELENA,2
What an adorable hat,3
ETHAN,2
They think I have a concussion,3
SELENA,2
And you think you're in love,3
ETHAN,2
I know it,3
SELENA,2
"This ""love"" of yours will soon wear off",3
I gave you a temporary love potion,3
ETHAN,2
Why should I believe you?,3
SELENA,2
It's the truth,3
In twenty-four hours you'll forget all about that girl,3
Ethan reaches out and grabs her cloak with a grip of such urgency that she is pulled slightly off balance,1
ETHAN,2
Then I'm not the only one who saw her,3
You did too!,3
Selena pulls his hand away from her cloak,1
SELENA,2
"Yes, yes I saw the whole thing",3
How could you be interested in that puny little girl?,3
ETHAN,2
"But she is real, it wasn't just a concussion",3
SELENA,2
"Forget her, you're mine",3
I saw you first,3
Selena sits on the side of the bed,1
She removes a vial of liquid from her bodice,1
I saw you,3
SELENA,2
(continuing),4
Here,3
Drink this,3
It's an antidote to the love drug I gave you,3
"Ethan sweeps it on the floor, where it shatters",1
He starts frantically ringing the buzzer pinned to his bed,1
ETHAN,2
Nurse! Nurse!,3
SELENA,2
You can't escape from me that easily,3
I'm afraid you don't know who I am,3
ETHAN,2
Nurse!,3
SELENA,2
"Don't think I'm weak, just because I'm a woman",3
I have,3
Power,3
"Give in, stop fighting me, Ethan",3
I always get what I want,3
ETHAN,2
Nurse! Help !,3
The door opens and a NURSE walks in,1
NURSE,2
Would you stop screaming,3
There are sick people trying to sleep,3
ETHAN,2
Get her away from me,3
She's crazy,3
NURSE,2
(to Selena),4
Are you family? Visiting hours are over,3
SELENA,2
They're over for you sweetheart,3
Selena removes the gargoyle-shaped box from her sleeve and opens the lid,1
"The OMEGAHEDRON inside spins and sends out a powerful force, which slides the nurse backwards out the door and pins her to the wall of the corridor outside",1
The door slams shut,1
Selena closes the lid of the Coffer and turns to Ethan,1
SELENA,2
Now you see who you're dealing with,3
"Ethan scrambles out of the bed and away from her, backing toward the window",1
ETHAN,2
Leave me alone,3
"Selena, at the bed, discovers his sketch of Supergirl on the piece of cardboard",1
SELENA,2
"This is your problem, right here",3
"This girl's driving you insane, Ethan",3
Let me help you,3
ETHAN,2
I don't want your help,3
SELENA,2
Come back to my house,3
My car's outside,3
Selena reaches out a hand to Ethan,1
ETHAN,2
No!,3
SELENA,2
I never met a man I couldn't have--and you're no different from the rest!,3
"The door opens behind her and TWO SECURITY OFFICERS push  inside, with guns drawn",1
SECURITY OFFICER,2
"Okay, what's going on in h--",3
Selena gestures with the gargoyle box at the men and their guns fly out of their hands and up to the ceiling,1
"The men stare at the ce1ling, astonished",1
Ethan takes advantage of the distraction to dash out through the open door,1
Selena turns to look at Ethan escaping and the guns fall to the floor and discharge,1
"The security men run into Ethan's bathroom, slamming the door behind them",1
Selena ducks out into the corridor,1
INT. HOSPITAL CORRIDOR,5
Ethan is running away down the corridor,1
Frightened patients peek out of their rooms,1
The nurse who was ejected from the room cringes in fear as Selena emerges into the corridor,1
Ethan dodges past two orderlies who are pushing a HEART-LUNG MACHINE down from the surgery,1
Selena raises the gargoyle box and points it at the HEART-LUNG MACHINE,1
SELENA,2
Power of Shadow---seize him,3
"The HEART-LUNG MACHINE comes to life---its lights flash, its array of tubes tipped with needle probes writhe like Medusa's hair, its wheels turn around, and it chases  Ethan down the corridor",1
Selena laughs her deep throaty chuckle of triumph,1
"Ethan looks behind, sees the machine chasing him and cries out with alarm",1
"A CART OF SURGICAL INSTRUMENTS rolls out of a closet in front of him, its scalpels standing up and pointing at him, quivering eagerly, blocking his path",1
Ethan dives through a swinging door to his left,1
INT. OPERATING THEATRE,5
A team of surgeons and nurses are bent over a patient on the table,1
Ethan runs through in the background,1
The surgeons continue with their work,1
"The heart-lung machine wheels through after him, followed by the scalpels flying through the air like a swarm of hornets",1
The surgical team doesn't look up from their work,1
Several cylinders of anesthetic gas tear themselves loose from the wall and trundle away out of the room after Ethan and the other apparatus,1
One of the nurses finally looks up,1
NURSE,2
"Doctor, I think you' re going to have a gas problem",3
DOCTOR,2
I shouldn't have had the cabbage at lunch,3
INT. X-RAY ROOM,5
Ethan bursts into an empty surgical X-Ray room---the pursuing apparatus visible a few yards behind,1
He slams the heavy lead-lined door and bolts it shut,1
He hears the thud of the apparatus beating impotently against the door,1
"He leans against the door panting, his cotton hospital gown and robe soaked with cold sweat",1
"Suddenly, with a whir of motors, the giant multi-armed C",1
A,1
T,1
"SCANNER behind him comes to life, its lights glowing, and reaches out its chrome steel arms toward him",1
"Ethan yells, runs across the room, climbs on a gurney, rips a metal grill off the wall, and dives into the air conditioning duct",1
INT. DUCT,5
Ethan scrambles noisily along inside the metal duct as if all the fiends of hell were after him,1
CUT TO:,0
INT. LUCY'S HOSPITAL ROOM,5
Lucy is showing off the controls of her bed,1
The door opens,1
"Lucy, Jimmy and Linda look with amazement at what's outside in the corridor",1
LUCY,2
Omigod,3
A DELIVERY BOY enters with A SPECTACULAR FLORAL ARRANGEMENT,1
DELIVERY BOY,2
Where you want this?,3
LUCY,2
Over by the window,3
It must be from my sister,3
"Give him a tip, Jimmy",3
Jimmy is acutely aware how pathetic his daffodils look as he fumbles in his pocket for a dollar for the delivery boy,1
Suddenly overhead there is a loud banging and clattering from the air-conditioning duct,1
Everyone looks up at the ceiling with alarm,1
But Linda's X-RAY VISION lets her alone recognize Ethan,1
JIMMY,2
"Gosh, what do you suppose that is?",3
LINDA,2
"Well, Lucy, it's nice to see you're feeling better",3
"Nice to meet you, Jimmy",3
LUCY,2
You're not gonna stay for the ice cream?,3
LINDA,2
I have to get back,3
I'm having dinner with the Danvers,3
LUCY,2
Again? You're getting real tight with them,3
"You're gonna be a straight-A student---just kidding, thanks for coming",3
Her phone rings and she picks it up,3
LUCY,2
Phillip! When are you gonna come see me?,3
INT. HOSPITAL CORRIDOR,5
Linda walks out of Lucy's room and quickly down the corridor,1
Jimmy hurries to catch up with her,1
JIMMY,2
Can I give you a lift?,3
LINDA,2
"Oh, no thanks",3
JIMMY,2
It's no trouble,3
I'd like to ask you some more questions,3
Linda's heart sinks as she realises she doesn't know how to get rid of him politely,1
CUT TO:,0
EXT. ROOF OF HOSPITAL SUNSET,5
Ethan batters the top off a ventilator and crawls out onto the roof,1
"He turns and quickly replaces the aluminum top, bashing it firmly closed with his fist",1
"He straightens up, sweat-soaked, bedraggled, haggard and exhausted, looking like an escaped lunatic with his disheveled hair and his torn hospital robe",1
"He heaves a sigh of relief, and turns to see Selena standing behind him, her silk cape billowing in the breeze",1
SELENA,2
Give up?,3
"Ethan  takes a beat to make sure he's not hallucinating, then he summons new reserves of strength and runs over to the TALL BRICK SMOKESTACK from the hospital's incinerator",1
ETHAN,2
Never!,3
He starts to climb up the steel ladder on the side of the chimney,1
SELENA,2
What goes up must come down,3
EXT. HOSPITAL ENTRANCE. SUNSET,5
Jimmy opens the door of his car for Linda,1
"It's parked in the ambulance zone, right behind",1
Selena's Cadillac,5
JIMMY,2
I probably would've got a ticket without this press pass on the windshield,3
Does Clark get many tickets?,3
"Linda pauses, looking up at the sky",1
LINDA,2
(distractedly),3
I wouldn't know,3
Look,3
Up in the sky,3
Jimmy follows the direction of her gaze,3
INSERT. THEIR P. O . V. OF THE ROOF,5
"Ethan clings to the iron ladder on the side of the chimney, his robe fluttering in the wind",1
BACK TO SCENE,0
JIMMY,2
An escaped wacko! What a picture!,3
"Jimmy opens the trunk of his car, takes out his camera bag, removes his Nikon, and starts fumbling around trying to change his 50mm lens for a telephoto",1
Linda watches Ethan with an expression of growing concern on her face,1
EXT. ROOF OF HOSPITAL,5
SELENA,2
"Come down from there, you foo1",3
EXT. LADDER ON.THE SIDE OF THE CHIMNEY,5
"Although she is forty feet below him, Ethan hears her voice as though it were inches away from his ear",1
SELENA,2
(continuing) before you get blown off and kill yourself,3
"Ethan is so surprised at hearing her voice so close that he looks around with a start, misses his footing, and nearly falls off the ladder",1
EXT. HOSPITAL ENTRY.  JIMMY'S CAR,5
"Jimmy gasps with anguish, as he struggles to mount his telephoto lens, dropping lens caps, film boxes, and filters all over the place",1
LINDA,2
Someone's chasing him,3
JIMMY,2
Say---you think that's the same guy who was in the accident with Lucy?,3
LINDA,2
Yes,3
JIMMY,2
The scoop of the year!,3
He starts shooting film,1
His motor drive whirrs,1
EXT. HOSPITAL ROOF,5
SELENA,2
It'll be dark soon,3
And cold,3
Come down while you've got the chance,3
EXT. TOP OF CHIMNEY,5
Ethan reaches the top of the chimney,1
"He climbs over the lip of the brickwork and stands up, half hidden in the thick white smoke belching from the chimney",1
ETHAN,2
No,3
She'll come for me,3
Like she did the last time,3
My angel,3
He starts to cough from the smoke and nearly loses his balance,1
EXT. ROOF OF HOSPITAL,5
SELENA,2
She's not coming for you,3
I killed her,3
She's dead,3
EXT. TOP OF CHIMNEY,5
Ethan is staggered by this news,1
He reacts as though he had been punched in the gut,1
ETHAN,2
No,3
I don't believe you,3
It's not true,3
She's alive somewhere,3
My angel,3
My love--,3
"He falls off the chimney, and catches himself on the lip of the brickwork",1
He hangs there by one hand,1
SELENA'S VOICE,2
You idiot!,3
EXT. HOSPITAL ENTRANCE. JIMMY'S CAR,5
Jimmy runs out of film,1
"He frantically rips off the magazine and tries to load a fresh one, while Ethan dangles",1
JIMMY,2
There goes my Pulitzer Prize,3
Linda steps around to the other side of his car,1
Bianca is staring up at the chimney from the driver's seat of the Cadillac,1
She doesn't see Linda lift up a sewer grating with her toe and drop noiselessly and suddenly out of sight into the storm drain below,1
EXT. ALLEY BEHIND HOSPITAL,5
A red and blue streak bursts upwards out of another storm drain,1
The iron cover flips off and lands with a clang as Supergirl flies skyward toward the roof,1
EXT. TOP OF CHIMNEY,5
Ethan's grip fails and he falls,1
EXT. CHIMNEY. SKY,5
"Supergirl appears, snatches Ethan in mid-air, and flies off with him into the clouds above",1
EXT. ROOF OF HOSPITAL,5
"Selena reacts with relief---then, realizing who has saved him, her face clouds with resentment",1
EXT. HOSPITAL ENTRY,5
Jimmy Olsen's magazine pops open and film unspools out of his camera as his motor drive whirrs,1
JIMMY,2
Darn!,3
"He turns to Bianca, who is looking up in the sky from beside the Cadillac",1
JIMMY,2
"Hey lady, did you see that?",3
Bianca gives him a glance of contempt,1
BIANCA,2
See what?,3
JIMMY,2
The girl---dressed like Superman--caught that guy in mid-air,3
BIANCA,2
Really? Maybe you should check into the hospital and have your head examined,3
EXT. HIGH IN THE AIR ABOVE THE HOSPITAL. SUNSET,5
"Supergirl carries Ethan beside her, her arm tight around his upper chest, his arm over her shoulders",1
They are above the clouds bathed in the rich warm glow of sunset,1
"He looks at her ecstatically, his eyes drunk with love",1
ETHAN,2
You're alive! She didn't kill you!,3
SUPERGIRL,2
Who didn't?,3
ETHAN,2
That woman who's after me,3
She hates you,3
Because she knows I love you,3
SUPERGIRL,2
You love me?,3
ETHAN,2
My angel,3
My goddess,3
I feel I've always loved you all my life,3
"I'll die if I can't spend the rest of my life just looking at you, holding you in my arms",3
SUPERGIRL,2
We have to have a long talk about all this,3
ETHAN,2
I know just the place,3
Hang a left at the Amalgamated Tower,3
EXT. HOSPITAL ENTRY. TWILIGHT,5
"Selena comes striding out 'of the hospital, scowling",1
"Jimmy Olsen notices her, and senses her aura of power",1
He drops his useless Nikon into his camera bag and starts rummaging for another camera,1
BIANCA,2
Home?,3
SELENA,2
No way,3
I'm not going to let that little hussy make a monkey out of me,3
BIANCA,2
(shrewdly),3
Is it her that's bothering you--or your gardener?,3
Selena looks at Bianca with wounded dignity,3
SELENA,2
"I use men, but I'm not addicted to them",3
I can quit whenever I want,3
"She gets in the back seat of the car, just as Jimmy Olsen snaps a photo of her with a Polaroid",1
Selena slams the car door and Bianca drives off,1
Jimmy examines the instant photo he just took,1
His eyes widen with wonder and the hair prickles on the back of his neck as he sees the image,1
"INSERT: THE POLAROID IN JIMMY'S HAND. THE PICTURE OF SELENA ENTERING HER CAR, BUT BEHIND HER THERE IS A HIDEOUS LOOMING SHADOW---MUCH LARGER THAN WHEN NIGEL SHOWED IT TO HER.",5
CUT TO:,0
EXT. AMUSEMENT PARK. NIGHT,5
"The park is deserted, in darkness",1
"One by one the lights come on, outlining a1l the structures in jewel-like, fairyland colours",1
It looks strangely familiar,1
On some deep level there is a resemblance to Argo City,1
"THE CAMERA PANS over to reveal Ethan standing beside the huge fairground switch boxes, turning on the lights",1
Supergirl stands beside him,1
ETHAN,2
This is my favourite place in the city,3
SUPERGIRL,2
Are you sure it's all right for us to be here?,3
ETHAN,2
"They don't care, they're tearing it down for a shopping centre",3
"He flips the last switch, which starts the Ferris wheel revolving slowly, like a great spiral galaxy in space",1
Soft music plays,1
ETHAN,2
Like it?,3
SUPERGIRL,2
Yes,3
It reminds me of home,3
ETHAN,2
Where Superman's from? Krypton?,3
SUPERGIRL,2
No,3
Argo City,3
It was on a chunk of rock that was part of,3
Krypton once---but we moved it to inner space,3
ETHAN,2
"I'm sorry, I don't understand",3
SUPERGIRL,2
It's not important,3
The important thing is I'm here to find something and I think you can he1p me,3
ETHAN,2
"Come on, let's ride",3
They walk to the slowly revolving Ferris wheel and hop aboard one of the gondola cars,3
ETHAN,2
I used to work here summers when I was a kid,3
SUPERGIRL,2
"Ethan, tell me more about this woman who's after you",3
ETHAN,2
"Let's talk about us, not her",3
SUPERGIRL,2
Tell me where I can find her,3
ETHAN,2
I don't want you to go near her,3
She's bad news,3
"Ethan puts his arm around her shoulders, casually, no big deal",1
SUPERGIRL,2
But be reasonable,3
If I don't do something to stop her she'll try again,3
And maybe hurt you,3
ETHAN,2
I'll be safe with you,3
We can stay together the rest of our lives,3
SUPERGIRL,2
We can't do that,3
ETHAN,2
Why not ?,3
SUPERGIRL,2
We're from different worlds,3
ETHAN,2
Just give me a chance to show how much I love you,3
Love changes everything,3
Love makes everything possib1e,3
EXT. ENTRANCE TO AMUSEMENT PARK. NIGHT,5
Selena gets out of her Cadillac and walks to the chained and locked gate,1
A big sign says KEEP OUT,5
CONDEMMED PROPERTY,1
FUTURE SITE OF FUNFAIR MALL SHOPPING PLAZA,1
"She mutters something under her breath and the chains fall away, the locks click open, and the gate glides noiselessly ajar",1
Se1ena strides in imperiously,1
EXT. TOP OF FERRIS WHEEL,5
SUPERGIRL,2
"All this talk about love, it's silly",3
ETHAN,2
You don't like me? You hate me?,3
"There is such a look of tragedy on Ethan's face, that Supergirl is afraid he might instantly fling himself to his death if she said yes",1
SUPERGIRL,2
Of Course I don't hate you,3
I  don't hate anyone,3
ETHAN,2
What do you feel about me?,3
SUPERGIRL,2
I,3
I don't know,3
This is all so sudden,3
THE CAMERA RACKS FOCUS FOR A MOMENT TO DISCOVER :,0
"Selena, lurking be1ow them in the shadows of the Spine Snapper Ride",1
ETHAN,2
There's one sure way to find out how you feel,3
SUPERGIRL,2
What's that?,3
ETHAN,2
Let me kiss you,3
SUPERGIRL,2
No,3
ETHAN,2
You're not afraid are you?,3
SUPERGIRL,2
"Of course not, but there are things we don't understand",3
ETHAN,2
If we wait until we understand everything we'll be dead,3
Come on,3
You can learn more from one kiss than from years in school,3
SUPERGIRL,2
Well,3
I guess one is all right,3
"She closes her eyes, parts her lips, and leans forward",3
SUPERGIRL,2
Is this how?,3
ETHAN,2
Terrific,3
Their lips meet,3
Zowie,3
SELENA,2
What a touching scene!,3
Her voice is like having a bucket of ice water dashed over you,1
Ethan and Supergirl pull apart,1
The Ferris wheel has carried them all the way around and back down again,1
Selena is standing beside them,1
Supergirl stands up and steps boldly out of the gondola to confront her,1
SUPERGIRL,2
Who are you ?,3
SELENA,2
I am Selena,3
Give him to me,3
Now,3
Or you'll both be sorry,3
SUPERGIRL,2
I don't scare that easily,3
Selena rummages down deep in her handbag and pulls out the gargoyle box,1
SELENA,2
"All right, Miss Know-it-all",3
"If I can't have him, nobody can",3
She holds the gargoyle box out toward the Ferris wheel,1
SELENA,2
"Coffer of Shadow, show your Power!",3
INSERT C.U. OF THE BOLTS HOLDING ETHAN'S GONDOLA TO THE FERRIS WHEEL: THE BOLTS UNSCREW AND FALL OUT.,5
BACK TO SCENE,0
"Ethan yells as his gondola falls off the Ferris wheel and down onto the tent, which covers the DODGEM CARS",1
INT. DODGEM CARS TENT,5
He falls through the tent and onto the electrified floor below,1
The wooden gondola shatters on impact,5
"Ethan sits up, dazed by the fall, and sees a dodgem car painted like the face of a vicious football player heading toward him",1
Ethan scrambles away on his hands and knees,1
"Another hideously painted car attacks him, and another, and another",1
He dodges and scuttles around desperately,1
Finally he manages to climb aboard one of the cars,1
EXT. AMUSEMENT PARK,5
Supergirl reaches out to seize Selena,1
"But Selena holds up the gargoyle box and is surrounded by an impenetrable, glowing shield of force",1
"Supergirl tries to push through, the shield in vain",1
Supergirl flies to the little fence made out of steel spikes surrounding the Haunted House,1
At super speed she rips up the entire line of fence posts and hurls them like javelins at Selena,1
"Selena dissolves her force field and tries to run away, ducking and dodging the rain of javelins",1
She turns too quickly and the GARGOYLE BOX slips out of her hand and rolls underneath the deck of the carousel,1
"Selena moans with despair, and pauses, reluctant to leave without the box",1
This is the opportunity Supergirl needs,1
The fence posts bury themselves in the ground in a perfect circle around Selena---effectively imprisoning her,1
SUPERGIRL,2
That ought to keep you out of my hair for a while,3
SELENA,2
A cheap trick,3
SUPERGIRL,2
Cheap but effective,3
INT. DODGEM CAR TENT,5
Ethan is holding on to his car desperately as all the other cars viciously ram into it,1
"Suddenly his car is lifted up, carried through a hole in the tent roof, and off into the night sky",1
ETHAN,2
Supergirl'?,3
He looks under the car,1
"There she is, carrying him to safety",5
She smiles reassuringly,1
EXT. AMUSEMENT PARK,5
"Selena is trapped inside the ring of posts, fumbling in her bag",1
"One by one she takes out dried herbs, feathers, dusts, and flings them at the bars while she shouts magic word",1
Nothing works,1
SELENA,2
"Yookoohoo! No, that's not it",3
Sis-o-reb! Nope,3
Ka-ma-hoochie!,3
Bianca appears out of the shadows,1
"Selena looks up, embarrassed",1
BIANCA,2
Sure glad you didn't let make a monkey of you,3
SELENA,2
"Shut up, and get me a hacksaw",3
Bianca pauses uncertainly,1
BIANCA,2
Why don't you use the Coffer of Shadow?,3
SELENA,2
(evasively),4
I don't feel like it right now,3
BIANCA,2
"She didn't take it from you, did she?",3
SELENA,2
That little girl? Ha,3
"Now go on, get me some tools",3
BIANCA,2
There's no need,3
I learned the Craft from my       grandmother,3
Bianca takes out a bundle of twigs from her pocket and strokes the bars of the fence with it,1
BIANCA,2
Sycoraka f'kah s'koo,3
The bars fall down like boiled spaghetti,1
Selena steps out of the circle of confinement with queenly dignity,1
SELENA,2
Good,3
Now bring the car,3
We must call a meeting of the seven,3
Bianca bows,1
BIANCA,2
"Yes, mistress",3
Bianca hurries off toward the parking lot,1
Selena watches her until she turns the corner of the Haunted House,1
Then Selena kneels down and carefully reaches under the deck of the carousel for the GARGOYLE BOX,1
SELENA,2
There you are,3
Come to mama,3
"She takes out the box, s1ips it inside her cloak, and stands up",1
"She casts a last glance around the scene of her defeat, and strides off after Bianca",1
CUT TO:,0
EXT. TROPICAL BEACH. DAY,5
"Supergirl lands Ethan in his battered dodgem car on a beautiful, deserted tropical beach",1
Palm trees wave over a white sand beach,1
The blue ca1m of a lagoon mirrors huge white clouds that hang motipn1ess on the horizon like colossal snowy mountains,1
Gaily-coloured parrots screech in the branches of blooming hibiscus and jacaranda,1
Ethan gets out of his carnival ride and gazes around w1th awe at the beautiful scene,1
SUPERGIRL,2
I thought I'd show you one of my favourite places,3
ETHAN,2
It's paradise,3
We could be very happy here,3
SUPERGIRL,2
But I have to go back,3
I brought you here so you'd be safe,3
From her,3
ETHAN,2
You can't just abandon me,3
Alone,3
His words strike a sensitive nerve in her,1
She relents,1
SUPERGIRL,2
I'll stay for a while,3
Ethan is filled with enthusiasm,1
ETHAN,2
"Great! I'II build a house-- right over there, with a veranda looking out to sea",3
"And I'll plant a garden! Papayas, pineapples, bananas, mangoes--- anything'll grow here",3
"And I'II fish in the lagoon, and we can go sailing in a dugout canoe, and---",3
SUPERGIRL,2
Ethan---when I said 'a while' I meant a couple of hours,3
Ethan's face falls,1
He looks at her beseechingly,1
SUPERGIRL,2
"Well, maybe a little longer than that",3
She smiles and takes his hand,1
Together they walk along the beach,1
CUT TO:,0
EXT. SELENA'S MANSION. NIGHT,5
"Rolls Royces, limos, and Maserattis parked in the driveway",1
It looks like a meeting of the ostentatious car club,1
A helicopter lands on the front lawn,1
The ELDERLY MAN from the garden party gets out and walks across the lawn toward the house with the aid of a cane,1
Behind him the helicopter takes off again,1
Selena opens her front door and confronts him angrily,1
SELENA,2
You're late,3
ELD ERL Y MAN,2
The President was giving a speech,3
I couldn't just walk out,3
SELENA,2
You're more afraid of the President than me???,3
ELDERLY MAN,2
"No, of course not",3
INT. SELENA'S LIVING ROOM. CANDLELIT. NIGHT,5
"Waiting for her are an extraordinary group of people, all of whom we met or glimpsed briefly at the garden party",1
"Bianca is talking to ERICA, a red-haired female dwarf",1
"A proud, barefoot AMERICAN INDIAN WOMAN in fringed doeskin is talking to a muscular, young BLACK MAN in a cashmere suit with lots of gold and diamond jewelry",1
"NIGEL is sulking in the bar, his face covered with tannisroot ointment",1
Selena enters with the Elderly Man in the banker pinstripe,1
They all form a circle in the centre of the room,1
SELENA,2
Let us begin,3
I invoke the rule of seven,3
OTHERS IN UNISON,0
The Circle is complete,1
NIGEL,2
"You better have a pretty good explanation for this, Selena",3
SELENA,2
We are in great danger,3
A being has come to Earth with powers far beyond those of anyone member of the Craft,3
INDIAN WOMAN,2
But Superman has been away,3
SELENA,2
"It is not Superman I speak of, but his cousin Kara",3
She knows we exist,3
ELDERLY MAN,2
Then she must be destroyed,3
NIGEL,2
How did she find out about us?,3
ELDERLY MAN,2
That is unimportant,3
"Now that she knows, she will become curious and learn more",3
When she learns we plan to restore the ancient religion of this planet and avenge the centuries of persecution---she will try to stop us,3
BIANCA,2
We must destroy her first,3
ERICA,2
But how can we destroy her?,3
SELENA,2
By the Rite of Ultimate Power,3
One person must volunteer  to take on the combined power of us all,3
Nigel stands up and points an accusing finger at Selena,1
NIGEL,2
You! You want to take our power for yourself!,3
"Selena reacts calmly, speaking in low, modulated tones, as if to an overstimulated child",1
SELENA,2
"Nige1, you know the one who takes on Ultimate",3
Power must sacrifice the last sparks of her own spirit,3
Selena takes hold of a golden chain hanging around her neck and draws out a little glass vial attached to it,1
Inside the glass vial a tiny spark glows brightly,1
SELENA,2
(continuing),4
Which of you is willing to make that sacrifice?,3
NIGEL,2
You would! You revealed our existence so you could have all of our power,3
SELENA,2
"Maybe you'd like to get rid of this Supergirl yourself,",3
Nigel?,3
NIGEL,2
Why get rid of her at al1? You've used the Coffer of Shadow too much,3
It is beginning to rule your heart,3
SELENA,2
Nonsense,3
Nigel pulls aside the heavy veil covering her mirror,1
